row,moving,status,time
2176,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-13 23:24:12
2177,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-13 23:26:02
2178,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-13 23:27:54
2179,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-13 23:29:40
2180,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-13 23:31:26
2181,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-13 23:33:09
2182,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-13 23:34:51
2183,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-13 23:36:36
2184,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-13 23:38:20
2185,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-13 23:40:04
2186,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-13 23:41:50
2187,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-13 23:43:34
2188,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-13 23:45:19
2189,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-13 23:47:03
2190,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-13 23:48:49
2191,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-13 23:50:33
2192,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-13 23:52:17
2193,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-13 23:53:59
2194,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-13 23:55:45
2195,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-13 23:57:32
2196,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-13 23:59:18
2197,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-14 00:01:04
2198,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-14 00:02:45
2199,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-14 00:04:30
2200,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-14 00:06:15
2201,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-14 00:08:00
2202,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-14 00:09:52
2203,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-14 00:11:52
2204,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-14 00:13:45
2205,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-14 00:15:32
2206,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-14 00:17:15
2207,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-14 00:19:01
2208,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-14 00:20:46
2209,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-14 00:22:32
2210,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-14 00:24:18
2211,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-14 00:26:01
2212,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-14 00:27:46
2213,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-14 00:29:31
2214,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-14 00:31:16
2215,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-14 00:33:04
2216,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-14 00:34:47
2217,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-14 00:36:31
2218,MSFT/metadata_analysis/register_mni/MNI152_T1_1mm_Brain.nii.gz,success,2025-10-14 00:38:15
