row,moving,status,time
6510,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-01154-000/BraTS-MEN-01154-000-t2w.nii.gz,success,2025-10-14 16:22:24
6511,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-01154-000/BraTS-MEN-01154-000-seg.nii.gz,success,2025-10-14 16:22:28
6512,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00207-000/BraTS-MEN-00207-000-t2f.nii.gz,success,2025-10-14 16:22:31
6513,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00207-000/BraTS-MEN-00207-000-t1c.nii.gz,success,2025-10-14 16:22:34
6514,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00207-000/BraTS-MEN-00207-000-t2w.nii.gz,success,2025-10-14 16:22:37
6515,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00207-000/BraTS-MEN-00207-000-seg.nii.gz,success,2025-10-14 16:22:40
6516,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00224-000/BraTS-MEN-00224-000-t2f.nii.gz,success,2025-10-14 16:22:43
6517,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00224-000/BraTS-MEN-00224-000-t1c.nii.gz,success,2025-10-14 16:22:46
6518,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00224-000/BraTS-MEN-00224-000-t2w.nii.gz,success,2025-10-14 16:22:49
6519,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00224-000/BraTS-MEN-00224-000-seg.nii.gz,success,2025-10-14 16:22:52
6520,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00676-000/BraTS-MEN-00676-000-t2f.nii.gz,success,2025-10-14 16:22:55
6521,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00676-000/BraTS-MEN-00676-000-t1c.nii.gz,success,2025-10-14 16:22:58
6522,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00676-000/BraTS-MEN-00676-000-t2w.nii.gz,success,2025-10-14 16:23:01
6523,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00676-000/BraTS-MEN-00676-000-seg.nii.gz,success,2025-10-14 16:23:04
6524,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00637-000/BraTS-MEN-00637-000-t2f.nii.gz,success,2025-10-14 16:23:07
6525,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00637-000/BraTS-MEN-00637-000-t1c.nii.gz,success,2025-10-14 16:23:10
6526,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00637-000/BraTS-MEN-00637-000-t2w.nii.gz,success,2025-10-14 16:23:13
6527,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00637-000/BraTS-MEN-00637-000-seg.nii.gz,success,2025-10-14 16:23:16
6528,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-01118-000/BraTS-MEN-01118-000-t2f.nii.gz,success,2025-10-14 16:23:19
6529,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-01118-000/BraTS-MEN-01118-000-t1c.nii.gz,success,2025-10-14 16:23:22
6530,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-01118-000/BraTS-MEN-01118-000-t2w.nii.gz,success,2025-10-14 16:23:25
6531,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-01118-000/BraTS-MEN-01118-000-seg.nii.gz,success,2025-10-14 16:23:28
6532,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00722-000/BraTS-MEN-00722-000-t2f.nii.gz,success,2025-10-14 16:23:31
