row,moving,status,time
408,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01514-000/BraTS-GLI-01514-000-t1n.nii.gz,success,2025-10-13 22:14:43
409,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00455-000/BraTS-GLI-00455-000-t1n.nii.gz,success,2025-10-13 22:16:32
410,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01174-000/BraTS-GLI-01174-000-t1n.nii.gz,success,2025-10-13 22:18:19
411,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00732-001/BraTS-GLI-00732-001-t1n.nii.gz,success,2025-10-13 22:20:05
412,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01112-000/BraTS-GLI-01112-000-t1n.nii.gz,success,2025-10-13 22:21:52
413,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01530-000/BraTS-GLI-01530-000-t1n.nii.gz,success,2025-10-13 22:23:39
414,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01372-000/BraTS-GLI-01372-000-t1n.nii.gz,success,2025-10-13 22:25:26
415,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00691-000/BraTS-GLI-00691-000-t1n.nii.gz,success,2025-10-13 22:27:11
416,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01051-000/BraTS-GLI-01051-000-t1n.nii.gz,success,2025-10-13 22:28:56
417,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01017-000/BraTS-GLI-01017-000-t1n.nii.gz,success,2025-10-13 22:30:40
418,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01441-000/BraTS-GLI-01441-000-t1n.nii.gz,success,2025-10-13 22:32:25
