row,moving,status,time
136,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01109-000/BraTS-GLI-01109-000-t1n.nii.gz,already_done,2025-10-13 22:14:43
137,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00118-000/BraTS-GLI-00118-000-t1n.nii.gz,already_done,2025-10-13 22:14:43
138,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01376-000/BraTS-GLI-01376-000-t1n.nii.gz,already_done,2025-10-13 22:14:43
139,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00124-000/BraTS-GLI-00124-000-t1n.nii.gz,already_done,2025-10-13 22:14:43
140,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00446-000/BraTS-GLI-00446-000-t1n.nii.gz,success,2025-10-13 22:14:43
141,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00478-000/BraTS-GLI-00478-000-t1n.nii.gz,success,2025-10-13 22:16:33
142,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01664-000/BraTS-GLI-01664-000-t1n.nii.gz,success,2025-10-13 22:18:19
143,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01147-000/BraTS-GLI-01147-000-t1n.nii.gz,success,2025-10-13 22:20:05
144,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01294-000/BraTS-GLI-01294-000-t1n.nii.gz,success,2025-10-13 22:21:52
145,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01100-000/BraTS-GLI-01100-000-t1n.nii.gz,success,2025-10-13 22:23:39
146,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00431-000/BraTS-GLI-00431-000-t1n.nii.gz,success,2025-10-13 22:25:25
147,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00613-001/BraTS-GLI-00613-001-t1n.nii.gz,success,2025-10-13 22:27:10
148,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01232-000/BraTS-GLI-01232-000-t1n.nii.gz,success,2025-10-13 22:28:57
149,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01421-000/BraTS-GLI-01421-000-t1n.nii.gz,success,2025-10-13 22:30:45
150,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00608-000/BraTS-GLI-00608-000-t1n.nii.gz,success,2025-10-13 22:32:35
151,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01165-000/BraTS-GLI-01165-000-t1n.nii.gz,success,2025-10-13 22:34:22
152,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00152-000/BraTS-GLI-00152-000-t1n.nii.gz,success,2025-10-13 22:36:08
