row,moving,status,time
0,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01297-000/BraTS-GLI-01297-000-t2f.nii.gz,success,2025-10-14 16:10:59
1,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01297-000/BraTS-GLI-01297-000-t1c.nii.gz,success,2025-10-14 16:11:03
0,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01297-000/BraTS-GLI-01297-000-t2f.nii.gz,already_done,2025-10-14 16:19:53
1,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01297-000/BraTS-GLI-01297-000-t1c.nii.gz,already_done,2025-10-14 16:19:53
2,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01297-000/BraTS-GLI-01297-000-t2w.nii.gz,success,2025-10-14 16:19:53
3,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01297-000/BraTS-GLI-01297-000-seg.nii.gz,success,2025-10-14 16:19:56
4,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00369-000/BraTS-GLI-00369-000-t2f.nii.gz,success,2025-10-14 16:19:58
0,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01297-000/BraTS-GLI-01297-000-t2f.nii.gz,already_done,2025-10-14 16:20:40
1,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01297-000/BraTS-GLI-01297-000-t1c.nii.gz,already_done,2025-10-14 16:20:40
2,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01297-000/BraTS-GLI-01297-000-t2w.nii.gz,already_done,2025-10-14 16:20:40
3,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01297-000/BraTS-GLI-01297-000-seg.nii.gz,already_done,2025-10-14 16:20:40
