row,moving,status,time
3255,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01336-000/BraTS-GLI-01336-000-seg.nii.gz,success,2025-10-14 16:22:22
3256,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01248-000/BraTS-GLI-01248-000-t2f.nii.gz,success,2025-10-14 16:22:25
3257,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01248-000/BraTS-GLI-01248-000-t1c.nii.gz,success,2025-10-14 16:22:28
3258,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01248-000/BraTS-GLI-01248-000-t2w.nii.gz,success,2025-10-14 16:22:31
3259,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01248-000/BraTS-GLI-01248-000-seg.nii.gz,success,2025-10-14 16:22:34
3260,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00551-000/BraTS-GLI-00551-000-t2f.nii.gz,success,2025-10-14 16:22:37
3261,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00551-000/BraTS-GLI-00551-000-t1c.nii.gz,success,2025-10-14 16:22:40
3262,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00551-000/BraTS-GLI-00551-000-t2w.nii.gz,success,2025-10-14 16:22:43
3263,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00551-000/BraTS-GLI-00551-000-seg.nii.gz,success,2025-10-14 16:22:46
3264,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00404-000/BraTS-GLI-00404-000-t2f.nii.gz,success,2025-10-14 16:22:48
3265,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00404-000/BraTS-GLI-00404-000-t1c.nii.gz,success,2025-10-14 16:22:52
3266,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00404-000/BraTS-GLI-00404-000-t2w.nii.gz,success,2025-10-14 16:22:55
3267,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00404-000/BraTS-GLI-00404-000-seg.nii.gz,success,2025-10-14 16:22:58
3268,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01099-000/BraTS-GLI-01099-000-t2f.nii.gz,success,2025-10-14 16:23:01
3269,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01099-000/BraTS-GLI-01099-000-t1c.nii.gz,success,2025-10-14 16:23:04
3270,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01099-000/BraTS-GLI-01099-000-t2w.nii.gz,success,2025-10-14 16:23:07
