row,moving,status,time
2448,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00894-000/BraTS-MEN-00894-000-t1n.nii.gz,already_done,2025-10-13 22:16:10
2449,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00040-000/BraTS-MEN-00040-000-t1n.nii.gz,already_done,2025-10-13 22:16:10
2450,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00321-000/BraTS-MEN-00321-000-t1n.nii.gz,already_done,2025-10-13 22:16:10
2451,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00400-000/BraTS-MEN-00400-000-t1n.nii.gz,already_done,2025-10-13 22:16:10
2452,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00266-000/BraTS-MEN-00266-000-t1n.nii.gz,already_done,2025-10-13 22:16:10
2453,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-01344-000/BraTS-MEN-01344-000-t1n.nii.gz,already_done,2025-10-13 22:16:10
2454,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-01250-000/BraTS-MEN-01250-000-t1n.nii.gz,already_done,2025-10-13 22:16:10
2455,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00141-000/BraTS-MEN-00141-000-t1n.nii.gz,already_done,2025-10-13 22:16:10
2456,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-01349-000/BraTS-MEN-01349-000-t1n.nii.gz,already_done,2025-10-13 22:16:10
2457,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00090-000/BraTS-MEN-00090-000-t1n.nii.gz,already_done,2025-10-13 22:16:10
2458,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00271-000/BraTS-MEN-00271-000-t1n.nii.gz,already_done,2025-10-13 22:16:10
2459,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00290-000/BraTS-MEN-00290-000-t1n.nii.gz,already_done,2025-10-13 22:16:10
2460,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00576-005/BraTS-MEN-00576-005-t1n.nii.gz,already_done,2025-10-13 22:16:10
2461,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00388-000/BraTS-MEN-00388-000-t1n.nii.gz,success,2025-10-13 22:16:10
2462,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00643-000/BraTS-MEN-00643-000-t1n.nii.gz,success,2025-10-13 22:17:59
2463,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00670-000/BraTS-MEN-00670-000-t1n.nii.gz,success,2025-10-13 22:19:42
2464,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00288-000/BraTS-MEN-00288-000-t1n.nii.gz,success,2025-10-13 22:21:28
2465,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-01235-000/BraTS-MEN-01235-000-t1n.nii.gz,success,2025-10-13 22:23:13
2466,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00032-000/BraTS-MEN-00032-000-t1n.nii.gz,success,2025-10-13 22:24:59
2467,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00672-000/BraTS-MEN-00672-000-t1n.nii.gz,success,2025-10-13 22:26:45
2468,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-01012-000/BraTS-MEN-01012-000-t1n.nii.gz,success,2025-10-13 22:28:28
2469,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00885-000/BraTS-MEN-00885-000-t1n.nii.gz,success,2025-10-13 22:30:12
2470,brats2023/data/brats-men/ASNR-MICCAI-BraTS2023-Meningioma-Challenge-TrainingData/BraTS-MEN-00138-000/BraTS-MEN-00138-000-t1n.nii.gz,success,2025-10-13 22:31:58
