row,moving,status,time
952,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00502-000/BraTS-GLI-00502-000-t1n.nii.gz,success,2025-10-13 22:14:43
953,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00619-000/BraTS-GLI-00619-000-t1n.nii.gz,success,2025-10-13 22:16:33
954,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00332-000/BraTS-GLI-00332-000-t1n.nii.gz,success,2025-10-13 22:18:18
955,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01403-000/BraTS-GLI-01403-000-t1n.nii.gz,success,2025-10-13 22:20:06
956,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00624-000/BraTS-GLI-00624-000-t1n.nii.gz,success,2025-10-13 22:21:52
957,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01199-000/BraTS-GLI-01199-000-t1n.nii.gz,success,2025-10-13 22:23:39
958,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01454-000/BraTS-GLI-01454-000-t1n.nii.gz,success,2025-10-13 22:25:26
959,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00602-000/BraTS-GLI-00602-000-t1n.nii.gz,success,2025-10-13 22:27:10
960,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01142-000/BraTS-GLI-01142-000-t1n.nii.gz,success,2025-10-13 22:28:56
961,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00464-000/BraTS-GLI-00464-000-t1n.nii.gz,success,2025-10-13 22:30:39
962,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00697-000/BraTS-GLI-00697-000-t1n.nii.gz,success,2025-10-13 22:32:21
963,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00789-000/BraTS-GLI-00789-000-t1n.nii.gz,success,2025-10-13 22:34:05
964,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00756-001/BraTS-GLI-00756-001-t1n.nii.gz,success,2025-10-13 22:35:49
965,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01450-000/BraTS-GLI-01450-000-t1n.nii.gz,success,2025-10-13 22:37:33
966,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00297-000/BraTS-GLI-00297-000-t1n.nii.gz,success,2025-10-13 22:39:18
967,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00650-000/BraTS-GLI-00650-000-t1n.nii.gz,success,2025-10-13 22:41:04
968,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01253-000/BraTS-GLI-01253-000-t1n.nii.gz,success,2025-10-13 22:42:52
969,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01465-000/BraTS-GLI-01465-000-t1n.nii.gz,success,2025-10-13 22:44:38
970,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00652-000/BraTS-GLI-00652-000-t1n.nii.gz,success,2025-10-13 22:46:26
971,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00802-000/BraTS-GLI-00802-000-t1n.nii.gz,success,2025-10-13 22:48:12
972,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00716-000/BraTS-GLI-00716-000-t1n.nii.gz,success,2025-10-13 22:49:59
973,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00260-000/BraTS-GLI-00260-000-t1n.nii.gz,success,2025-10-13 22:51:45
974,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01532-000/BraTS-GLI-01532-000-t1n.nii.gz,success,2025-10-13 22:53:32
975,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00084-000/BraTS-GLI-00084-000-t1n.nii.gz,success,2025-10-13 22:55:18
976,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00594-000/BraTS-GLI-00594-000-t1n.nii.gz,success,2025-10-13 22:57:05
977,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01521-000/BraTS-GLI-01521-000-t1n.nii.gz,success,2025-10-13 22:58:52
978,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01110-000/BraTS-GLI-01110-000-t1n.nii.gz,success,2025-10-13 23:00:40
