row,moving,status,time
1085,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00258-000/BraTS-GLI-00258-000-t1c.nii.gz,success,2025-10-14 16:21:09
1086,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00258-000/BraTS-GLI-00258-000-t2w.nii.gz,success,2025-10-14 16:21:13
1087,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00258-000/BraTS-GLI-00258-000-seg.nii.gz,success,2025-10-14 16:21:16
1088,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01357-000/BraTS-GLI-01357-000-t2f.nii.gz,success,2025-10-14 16:21:19
1089,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01357-000/BraTS-GLI-01357-000-t1c.nii.gz,success,2025-10-14 16:21:22
1090,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01357-000/BraTS-GLI-01357-000-t2w.nii.gz,success,2025-10-14 16:21:25
1091,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01357-000/BraTS-GLI-01357-000-seg.nii.gz,success,2025-10-14 16:21:27
1092,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01075-000/BraTS-GLI-01075-000-t2f.nii.gz,success,2025-10-14 16:21:30
1093,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01075-000/BraTS-GLI-01075-000-t1c.nii.gz,success,2025-10-14 16:21:33
1094,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01075-000/BraTS-GLI-01075-000-t2w.nii.gz,success,2025-10-14 16:21:36
1095,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01075-000/BraTS-GLI-01075-000-seg.nii.gz,success,2025-10-14 16:21:39
1096,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01461-000/BraTS-GLI-01461-000-t2f.nii.gz,success,2025-10-14 16:21:42
1097,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01461-000/BraTS-GLI-01461-000-t1c.nii.gz,success,2025-10-14 16:21:45
1098,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01461-000/BraTS-GLI-01461-000-t2w.nii.gz,success,2025-10-14 16:21:48
1099,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01461-000/BraTS-GLI-01461-000-seg.nii.gz,success,2025-10-14 16:21:51
1100,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00401-000/BraTS-GLI-00401-000-t2f.nii.gz,success,2025-10-14 16:21:53
1101,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00401-000/BraTS-GLI-00401-000-t1c.nii.gz,success,2025-10-14 16:21:56
1102,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00401-000/BraTS-GLI-00401-000-t2w.nii.gz,success,2025-10-14 16:21:59
1103,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00401-000/BraTS-GLI-00401-000-seg.nii.gz,success,2025-10-14 16:22:02
1104,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01119-000/BraTS-GLI-01119-000-t2f.nii.gz,success,2025-10-14 16:22:05
1105,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01119-000/BraTS-GLI-01119-000-t1c.nii.gz,success,2025-10-14 16:22:08
1106,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01119-000/BraTS-GLI-01119-000-t2w.nii.gz,success,2025-10-14 16:22:11
1107,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01119-000/BraTS-GLI-01119-000-seg.nii.gz,success,2025-10-14 16:22:14
1108,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01433-000/BraTS-GLI-01433-000-t2f.nii.gz,success,2025-10-14 16:22:16
1109,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01433-000/BraTS-GLI-01433-000-t1c.nii.gz,success,2025-10-14 16:22:19
1110,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01433-000/BraTS-GLI-01433-000-t2w.nii.gz,success,2025-10-14 16:22:22
1111,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01433-000/BraTS-GLI-01433-000-seg.nii.gz,success,2025-10-14 16:22:25
1112,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00068-000/BraTS-GLI-00068-000-t2f.nii.gz,success,2025-10-14 16:22:28
1113,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00068-000/BraTS-GLI-00068-000-t1c.nii.gz,success,2025-10-14 16:22:31
1114,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00068-000/BraTS-GLI-00068-000-t2w.nii.gz,success,2025-10-14 16:22:34
1115,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00068-000/BraTS-GLI-00068-000-seg.nii.gz,success,2025-10-14 16:22:37
1116,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01432-000/BraTS-GLI-01432-000-t2f.nii.gz,success,2025-10-14 16:22:39
1117,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01432-000/BraTS-GLI-01432-000-t1c.nii.gz,success,2025-10-14 16:22:42
1118,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01432-000/BraTS-GLI-01432-000-t2w.nii.gz,success,2025-10-14 16:22:45
1119,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01432-000/BraTS-GLI-01432-000-seg.nii.gz,success,2025-10-14 16:22:48
1120,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00178-000/BraTS-GLI-00178-000-t2f.nii.gz,success,2025-10-14 16:22:51
1121,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00178-000/BraTS-GLI-00178-000-t1c.nii.gz,success,2025-10-14 16:22:54
1122,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00178-000/BraTS-GLI-00178-000-t2w.nii.gz,success,2025-10-14 16:22:57
1123,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-00178-000/BraTS-GLI-00178-000-seg.nii.gz,success,2025-10-14 16:23:00
1124,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01026-000/BraTS-GLI-01026-000-t2f.nii.gz,success,2025-10-14 16:23:03
1125,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01026-000/BraTS-GLI-01026-000-t1c.nii.gz,success,2025-10-14 16:23:06
1126,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01026-000/BraTS-GLI-01026-000-t2w.nii.gz,success,2025-10-14 16:23:09
1127,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01026-000/BraTS-GLI-01026-000-seg.nii.gz,success,2025-10-14 16:23:12
1128,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01531-000/BraTS-GLI-01531-000-t2f.nii.gz,success,2025-10-14 16:23:15
1129,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01531-000/BraTS-GLI-01531-000-t1c.nii.gz,success,2025-10-14 16:23:18
1130,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01531-000/BraTS-GLI-01531-000-t2w.nii.gz,success,2025-10-14 16:23:21
1131,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01531-000/BraTS-GLI-01531-000-seg.nii.gz,success,2025-10-14 16:23:24
1132,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01330-000/BraTS-GLI-01330-000-t2f.nii.gz,success,2025-10-14 16:23:27
1133,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01330-000/BraTS-GLI-01330-000-t1c.nii.gz,success,2025-10-14 16:23:30
1134,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01330-000/BraTS-GLI-01330-000-t2w.nii.gz,success,2025-10-14 16:23:33
1135,brats2023/data/brats-gli/ASNR-MICCAI-BraTS2023-GLI-Challenge-TrainingData/BraTS-GLI-01330-000/BraTS-GLI-01330-000-seg.nii.gz,success,2025-10-14 16:23:36
